month,customer_id,feature_name,eligible_flag,feature_used_flag,seat_count,active_users,seat_utilization_pct,login_count,workflow_runs,collaboration_actions,dashboard_views,exports_count,export_gb,api_calls,storage_gb,compute_minutes,ai_tokens_million,athena_scanned_gb,analytics_queries,admin_actions
2025-12-01,CUST-0072,Dashboard Reporting,True,True,25,6,0.6103,43,0,0,159,0,0.0,0,0.0,19.08,0.0,14.3111,0,0
2025-12-01,CUST-0072,Data Export,True,False,25,0,0.6103,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-12-01,CUST-0072,File Storage,True,True,25,11,0.6103,88,0,0,0,0,0.0,0,69.4814,0.0,0.0,0.0,0,0
2025-12-01,CUST-0072,API Integration,True,True,25,11,0.6103,236,0,0,0,0,0.0,329194,0.0,36.5771,0.0,0.0,0,0
2025-12-01,CUST-0072,AI Assistant,True,True,25,12,0.6103,193,0,0,0,0,0.0,0,0.0,13.7915,0.306478,0.0,0,0
2026-01-01,CUST-0072,Workflow Automation,True,True,25,7,0.4315,178,338,0,0,0,0.0,0,0.0,27.04,0.0,0.0,0,0
2026-01-01,CUST-0072,Team Collaboration,True,True,25,4,0.4315,33,0,301,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-01-01,CUST-0072,Dashboard Reporting,True,True,25,3,0.4315,62,0,0,69,0,0.0,0,0.0,8.28,0.0,5.7596,0,0
2026-01-01,CUST-0072,Data Export,True,True,25,6,0.4315,66,0,0,0,20,0.9242,0,0.0,0.0,0.0,0.0,0,0
2026-01-01,CUST-0072,File Storage,True,False,25,0,0.4315,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-01-01,CUST-0072,API Integration,True,False,25,0,0.4315,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-01-01,CUST-0072,AI Assistant,True,True,25,3,0.4315,75,0,0,0,0,0.0,0,0.0,11.6752,0.25945,0.0,0,0
2026-02-01,CUST-0072,Workflow Automation,True,True,25,6,0.4009,131,199,0,0,0,0.0,0,0.0,15.92,0.0,0.0,0,0
2026-02-01,CUST-0072,Team Collaboration,True,True,25,2,0.4009,33,0,278,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-02-01,CUST-0072,Dashboard Reporting,True,True,25,3,0.4009,61,0,0,52,0,0.0,0,0.0,6.24,0.0,12.289,0,0
2026-02-01,CUST-0072,Data Export,True,True,25,2,0.4009,24,0,0,0,3,0.5802,0,0.0,0.0,0.0,0.0,0,0
2026-02-01,CUST-0072,File Storage,True,False,25,0,0.4009,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-02-01,CUST-0072,API Integration,True,True,25,3,0.4009,50,0,0,0,0,0.0,115724,0.0,12.8582,0.0,0.0,0,0
2026-02-01,CUST-0072,AI Assistant,True,False,25,0,0.4009,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0072,Workflow Automation,True,True,25,3,0.4431,29,126,0,0,0,0.0,0,0.0,10.08,0.0,0.0,0,0
2026-03-01,CUST-0072,Team Collaboration,True,True,25,9,0.4431,180,0,684,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0072,Dashboard Reporting,True,True,25,7,0.4431,89,0,0,144,0,0.0,0,0.0,17.28,0.0,28.1702,0,0
2026-03-01,CUST-0072,Data Export,True,True,25,3,0.4431,66,0,0,0,7,1.1539,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0072,File Storage,True,True,25,4,0.4431,113,0,0,0,0,0.0,0,87.2422,0.0,0.0,0.0,0,0
2026-03-01,CUST-0072,API Integration,True,True,25,10,0.4431,181,0,0,0,0,0.0,403416,0.0,44.824,0.0,0.0,0,0
2026-03-01,CUST-0072,AI Assistant,True,True,25,7,0.4431,143,0,0,0,0,0.0,0,0.0,14.4004,0.320008,0.0,0,0
2026-04-01,CUST-0072,Workflow Automation,True,True,25,8,0.5119,89,360,0,0,0,0.0,0,0.0,28.8,0.0,0.0,0,0
2026-04-01,CUST-0072,Team Collaboration,True,True,25,4,0.5119,111,0,668,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0072,Dashboard Reporting,True,False,25,0,0.5119,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0072,Data Export,True,False,25,0,0.5119,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0072,File Storage,True,False,25,0,0.5119,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0072,API Integration,True,True,25,10,0.5119,256,0,0,0,0,0.0,341977,0.0,37.9974,0.0,0.0,0,0
2026-04-01,CUST-0072,AI Assistant,True,True,25,6,0.5119,83,0,0,0,0,0.0,0,0.0,20.9208,0.464906,0.0,0,0
2026-05-01,CUST-0072,Workflow Automation,True,True,25,8,0.5709,98,228,0,0,0,0.0,0,0.0,18.24,0.0,0.0,0,0
2026-05-01,CUST-0072,Team Collaboration,True,True,25,8,0.5709,127,0,1173,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0072,Dashboard Reporting,True,True,25,3,0.5709,77,0,0,76,0,0.0,0,0.0,9.12,0.0,10.3665,0,0
2026-05-01,CUST-0072,Data Export,True,False,25,0,0.5709,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0072,File Storage,True,True,25,6,0.5709,46,0,0,0,0,0.0,0,69.7119,0.0,0.0,0.0,0,0
2026-05-01,CUST-0072,API Integration,True,True,25,6,0.5709,63,0,0,0,0,0.0,89902,0.0,9.9891,0.0,0.0,0,0
2026-05-01,CUST-0072,AI Assistant,True,False,25,0,0.5709,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-06-01,CUST-0072,Workflow Automation,True,True,25,7,0.3692,57,390,0,0,0,0.0,0,0.0,31.2,0.0,0.0,0,0
2026-06-01,CUST-0072,Team Collaboration,True,True,25,6,0.3692,95,0,631,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-06-01,CUST-0072,Dashboard Reporting,True,True,25,7,0.3692,106,0,0,89,0,0.0,0,0.0,10.68,0.0,19.3107,0,0
2026-06-01,CUST-0072,Data Export,True,False,25,0,0.3692,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-06-01,CUST-0072,File Storage,True,False,25,0,0.3692,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-06-01,CUST-0072,API Integration,True,True,25,6,0.3692,106,0,0,0,0,0.0,173401,0.0,19.2668,0.0,0.0,0,0
2026-06-01,CUST-0072,AI Assistant,True,True,25,6,0.3692,115,0,0,0,0,0.0,0,0.0,20.0728,0.446063,0.0,0,0
2026-01-01,CUST-0073,Workflow Automation,True,True,5,1,0.4781,23,27,0,0,0,0.0,0,0.0,2.16,0.0,0.0,0,0
2026-01-01,CUST-0073,Team Collaboration,True,True,5,0,0.4781,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-01-01,CUST-0073,Dashboard Reporting,True,True,5,1,0.4781,18,0,0,15,0,0.0,0,0.0,1.8,0.0,2.7938,0,0
2026-01-01,CUST-0073,Data Export,True,True,5,0,0.4781,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-01-01,CUST-0073,File Storage,True,False,5,0,0.4781,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-02-01,CUST-0073,Workflow Automation,True,True,5,1,0.5417,20,24,0,0,0,0.0,0,0.0,1.92,0.0,0.0,0,0
2026-02-01,CUST-0073,Team Collaboration,True,True,5,1,0.5417,12,0,147,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-02-01,CUST-0073,Dashboard Reporting,True,True,5,1,0.5417,17,0,0,20,0,0.0,0,0.0,2.4,0.0,3.7047,0,0
2026-02-01,CUST-0073,Data Export,True,True,5,0,0.5417,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-02-01,CUST-0073,File Storage,True,False,5,0,0.5417,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0073,Workflow Automation,True,False,5,0,0.4055,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0073,Team Collaboration,True,True,5,1,0.4055,28,0,105,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0073,Dashboard Reporting,True,False,5,0,0.4055,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0073,Data Export,True,False,5,0,0.4055,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0073,File Storage,True,False,5,0,0.4055,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0073,Workflow Automation,True,True,5,1,0.5069,24,59,0,0,0,0.0,0,0.0,4.72,0.0,0.0,0,0
2026-04-01,CUST-0073,Team Collaboration,True,True,5,1,0.5069,8,0,57,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0073,Dashboard Reporting,True,True,5,0,0.5069,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0073,Data Export,True,True,5,1,0.5069,26,0,0,0,3,0.1112,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0073,File Storage,True,False,5,0,0.5069,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0073,Workflow Automation,True,True,5,0,0.3911,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0073,Team Collaboration,True,True,5,0,0.3911,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0073,Dashboard Reporting,True,True,5,0,0.3911,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0073,Data Export,True,False,5,0,0.3911,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0073,File Storage,True,False,5,0,0.3911,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-06-01,CUST-0073,Workflow Automation,True,False,5,0,0.5136,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-06-01,CUST-0073,Team Collaboration,True,True,5,1,0.5136,15,0,156,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-06-01,CUST-0073,Dashboard Reporting,True,True,5,1,0.5136,21,0,0,20,0,0.0,0,0.0,2.4,0.0,3.9586,0,0
2026-06-01,CUST-0073,Data Export,True,True,5,0,0.5136,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-06-01,CUST-0073,File Storage,True,False,5,0,0.5136,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-01-01,CUST-0074,Workflow Automation,True,True,15,3,0.5345,72,75,0,0,0,0.0,0,0.0,6.0,0.0,0.0,0,0
2025-01-01,CUST-0074,Team Collaboration,True,True,15,6,0.5345,117,0,606,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-01-01,CUST-0074,Dashboard Reporting,True,True,15,7,0.5345,83,0,0,117,0,0.0,0,0.0,14.04,0.0,11.4133,0,0
2025-01-01,CUST-0074,Data Export,True,True,15,5,0.5345,122,0,0,0,25,0.8412,0,0.0,0.0,0.0,0.0,0,0
2025-01-01,CUST-0074,File Storage,True,False,15,0,0.5345,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-02-01,CUST-0074,Workflow Automation,True,True,17,2,0.4893,51,75,0,0,0,0.0,0,0.0,6.0,0.0,0.0,0,0
2025-02-01,CUST-0074,Team Collaboration,True,True,17,3,0.4893,68,0,461,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-02-01,CUST-0074,Dashboard Reporting,True,False,17,0,0.4893,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-02-01,CUST-0074,Data Export,True,False,17,0,0.4893,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-02-01,CUST-0074,File Storage,True,True,17,5,0.4893,84,0,0,0,0,0.0,0,24.3033,0.0,0.0,0.0,0,0
2025-03-01,CUST-0074,Workflow Automation,True,True,16,2,0.4843,52,42,0,0,0,0.0,0,0.0,3.36,0.0,0.0,0,0
2025-03-01,CUST-0074,Team Collaboration,True,True,16,3,0.4843,78,0,329,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-03-01,CUST-0074,Dashboard Reporting,True,False,16,0,0.4843,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-03-01,CUST-0074,Data Export,True,True,16,5,0.4843,85,0,0,0,15,2.1203,0,0.0,0.0,0.0,0.0,0,0
2025-03-01,CUST-0074,File Storage,True,False,16,0,0.4843,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-04-01,CUST-0074,Workflow Automation,True,True,18,8,0.655,102,537,0,0,0,0.0,0,0.0,42.96,0.0,0.0,0,0
2025-04-01,CUST-0074,Team Collaboration,True,True,18,8,0.655,168,0,1138,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-04-01,CUST-0074,Dashboard Reporting,True,True,18,6,0.655,88,0,0,112,0,0.0,0,0.0,13.44,0.0,19.3997,0,0
2025-04-01,CUST-0074,Data Export,True,True,18,6,0.655,115,0,0,0,28,3.5239,0,0.0,0.0,0.0,0.0,0,0
2025-04-01,CUST-0074,File Storage,True,False,18,0,0.655,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-05-01,CUST-0074,Workflow Automation,True,True,16,3,0.3502,71,184,0,0,0,0.0,0,0.0,14.72,0.0,0.0,0,0
2025-05-01,CUST-0074,Team Collaboration,True,True,16,1,0.3502,27,0,143,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-05-01,CUST-0074,Dashboard Reporting,True,True,16,2,0.3502,32,0,0,53,0,0.0,0,0.0,6.36,0.0,10.09,0,0
2025-05-01,CUST-0074,Data Export,True,True,16,3,0.3502,66,0,0,0,3,0.3006,0,0.0,0.0,0.0,0.0,0,0
2025-05-01,CUST-0074,File Storage,True,False,16,0,0.3502,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-06-01,CUST-0074,Workflow Automation,True,True,17,5,0.555,137,169,0,0,0,0.0,0,0.0,13.52,0.0,0.0,0,0
2025-06-01,CUST-0074,Team Collaboration,True,False,17,0,0.555,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-06-01,CUST-0074,Dashboard Reporting,True,True,17,3,0.555,37,0,0,63,0,0.0,0,0.0,7.56,0.0,6.7618,0,0
2025-06-01,CUST-0074,Data Export,True,False,17,0,0.555,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-06-01,CUST-0074,File Storage,True,False,17,0,0.555,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-07-01,CUST-0074,Workflow Automation,True,True,16,6,0.4429,131,276,0,0,0,0.0,0,0.0,22.08,0.0,0.0,0,0
2025-07-01,CUST-0074,Team Collaboration,True,False,16,0,0.4429,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-07-01,CUST-0074,Dashboard Reporting,True,True,16,5,0.4429,70,0,0,90,0,0.0,0,0.0,10.8,0.0,22.1705,0,0
2025-07-01,CUST-0074,Data Export,True,True,16,2,0.4429,26,0,0,0,6,0.8826,0,0.0,0.0,0.0,0.0,0,0
2025-07-01,CUST-0074,File Storage,True,False,16,0,0.4429,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-08-01,CUST-0074,Workflow Automation,True,True,17,2,0.3943,36,88,0,0,0,0.0,0,0.0,7.04,0.0,0.0,0,0
2025-08-01,CUST-0074,Team Collaboration,True,True,17,5,0.3943,80,0,263,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-08-01,CUST-0074,Dashboard Reporting,True,True,17,3,0.3943,28,0,0,29,0,0.0,0,0.0,3.48,0.0,8.173,0,0
2025-08-01,CUST-0074,Data Export,True,False,17,0,0.3943,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-08-01,CUST-0074,File Storage,True,True,17,3,0.3943,30,0,0,0,0,0.0,0,29.2789,0.0,0.0,0.0,0,0
2025-09-01,CUST-0074,Workflow Automation,True,True,17,3,0.4543,68,150,0,0,0,0.0,0,0.0,12.0,0.0,0.0,0,0
2025-09-01,CUST-0074,Team Collaboration,True,True,17,2,0.4543,33,0,81,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-09-01,CUST-0074,Dashboard Reporting,True,True,17,6,0.4543,39,0,0,76,0,0.0,0,0.0,9.12,0.0,13.5635,0,0
2025-09-01,CUST-0074,Data Export,True,False,17,0,0.4543,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-09-01,CUST-0074,File Storage,True,False,17,0,0.4543,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-10-01,CUST-0074,Workflow Automation,True,True,17,5,0.5552,112,246,0,0,0,0.0,0,0.0,19.68,0.0,0.0,0,0
2025-10-01,CUST-0074,Team Collaboration,True,True,17,6,0.5552,115,0,447,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-10-01,CUST-0074,Dashboard Reporting,True,True,17,4,0.5552,67,0,0,105,0,0.0,0,0.0,12.6,0.0,23.5828,0,0
2025-10-01,CUST-0074,Data Export,True,False,17,0,0.5552,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-10-01,CUST-0074,File Storage,True,False,17,0,0.5552,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-11-01,CUST-0074,Workflow Automation,True,True,16,2,0.5663,35,58,0,0,0,0.0,0,0.0,4.64,0.0,0.0,0,0
2025-11-01,CUST-0074,Team Collaboration,True,True,16,6,0.5663,79,0,684,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-11-01,CUST-0074,Dashboard Reporting,True,True,16,3,0.5663,41,0,0,51,0,0.0,0,0.0,6.12,0.0,9.2569,0,0
2025-11-01,CUST-0074,Data Export,True,True,16,5,0.5663,52,0,0,0,23,1.5215,0,0.0,0.0,0.0,0.0,0,0
2025-11-01,CUST-0074,File Storage,True,True,16,3,0.5663,54,0,0,0,0,0.0,0,38.4764,0.0,0.0,0.0,0,0
2025-12-01,CUST-0074,Workflow Automation,True,True,17,5,0.4053,61,165,0,0,0,0.0,0,0.0,13.2,0.0,0.0,0,0
2025-12-01,CUST-0074,Team Collaboration,True,True,17,3,0.4053,26,0,390,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2025-12-01,CUST-0074,Dashboard Reporting,True,True,17,1,0.4053,15,0,0,23,0,0.0,0,0.0,2.76,0.0,2.7688,0,0
2025-12-01,CUST-0074,Data Export,True,True,17,2,0.4053,35,0,0,0,10,1.3134,0,0.0,0.0,0.0,0.0,0,0
2025-12-01,CUST-0074,File Storage,True,True,17,3,0.4053,60,0,0,0,0,0.0,0,25.8138,0.0,0.0,0.0,0,0
2026-01-01,CUST-0074,Workflow Automation,True,True,18,3,0.5032,42,106,0,0,0,0.0,0,0.0,8.48,0.0,0.0,0,0
2026-01-01,CUST-0074,Team Collaboration,True,True,18,5,0.5032,129,0,691,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-01-01,CUST-0074,Dashboard Reporting,True,True,18,3,0.5032,49,0,0,62,0,0.0,0,0.0,7.44,0.0,15.8895,0,0
2026-01-01,CUST-0074,Data Export,True,False,18,0,0.5032,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-01-01,CUST-0074,File Storage,True,False,18,0,0.5032,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-02-01,CUST-0074,Workflow Automation,True,True,17,1,0.2522,21,47,0,0,0,0.0,0,0.0,3.76,0.0,0.0,0,0
2026-02-01,CUST-0074,Team Collaboration,True,True,17,2,0.2522,17,0,234,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-02-01,CUST-0074,Dashboard Reporting,True,True,17,1,0.2522,24,0,0,24,0,0.0,0,0.0,2.88,0.0,4.2456,0,0
2026-02-01,CUST-0074,Data Export,True,True,17,2,0.2522,21,0,0,0,6,1.1787,0,0.0,0.0,0.0,0.0,0,0
2026-02-01,CUST-0074,File Storage,True,False,17,0,0.2522,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0074,Workflow Automation,True,True,17,4,0.4354,32,116,0,0,0,0.0,0,0.0,9.28,0.0,0.0,0,0
2026-03-01,CUST-0074,Team Collaboration,True,True,17,3,0.4354,75,0,303,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0074,Dashboard Reporting,True,False,17,0,0.4354,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0074,Data Export,True,True,17,5,0.4354,94,0,0,0,17,1.2837,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0074,File Storage,True,False,17,0,0.4354,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0074,Workflow Automation,True,True,18,9,0.6083,97,371,0,0,0,0.0,0,0.0,29.68,0.0,0.0,0,0
2026-04-01,CUST-0074,Team Collaboration,True,True,18,2,0.6083,26,0,233,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0074,Dashboard Reporting,True,True,18,2,0.6083,44,0,0,49,0,0.0,0,0.0,5.88,0.0,8.3739,0,0
2026-04-01,CUST-0074,Data Export,True,False,18,0,0.6083,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0074,File Storage,True,False,18,0,0.6083,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0074,Workflow Automation,True,True,18,4,0.5427,77,195,0,0,0,0.0,0,0.0,15.6,0.0,0.0,0,0
2026-05-01,CUST-0074,Team Collaboration,True,True,18,4,0.5427,54,0,520,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0074,Dashboard Reporting,True,True,18,3,0.5427,80,0,0,74,0,0.0,0,0.0,8.88,0.0,15.2431,0,0
2026-05-01,CUST-0074,Data Export,True,True,18,4,0.5427,46,0,0,0,4,0.3287,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0074,File Storage,True,True,18,6,0.5427,132,0,0,0,0,0.0,0,52.5186,0.0,0.0,0.0,0,0
2026-06-01,CUST-0074,Workflow Automation,True,True,18,7,0.5502,179,323,0,0,0,0.0,0,0.0,25.84,0.0,0.0,0,0
2026-06-01,CUST-0074,Team Collaboration,True,True,18,5,0.5502,45,0,373,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-06-01,CUST-0074,Dashboard Reporting,True,True,18,3,0.5502,27,0,0,55,0,0.0,0,0.0,6.6,0.0,12.952,0,0
2026-06-01,CUST-0074,Data Export,True,False,18,0,0.5502,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-06-01,CUST-0074,File Storage,True,False,18,0,0.5502,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-01-01,CUST-0075,Workflow Automation,True,True,9,1,0.4101,12,59,0,0,0,0.0,0,0.0,4.72,0.0,0.0,0,0
2026-01-01,CUST-0075,Team Collaboration,True,True,9,1,0.4101,13,0,146,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-01-01,CUST-0075,Dashboard Reporting,True,True,9,2,0.4101,19,0,0,62,0,0.0,0,0.0,7.44,0.0,6.684,0,0
2026-01-01,CUST-0075,Data Export,True,False,9,0,0.4101,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-01-01,CUST-0075,File Storage,True,False,9,0,0.4101,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-02-01,CUST-0075,Workflow Automation,True,True,10,4,0.5946,73,136,0,0,0,0.0,0,0.0,10.88,0.0,0.0,0,0
2026-02-01,CUST-0075,Team Collaboration,True,False,10,0,0.5946,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-02-01,CUST-0075,Dashboard Reporting,True,True,10,4,0.5946,56,0,0,40,0,0.0,0,0.0,4.8,0.0,10.4483,0,0
2026-02-01,CUST-0075,Data Export,True,True,10,3,0.5946,80,0,0,0,9,0.5366,0,0.0,0.0,0.0,0.0,0,0
2026-02-01,CUST-0075,File Storage,True,False,10,0,0.5946,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0075,Workflow Automation,True,True,10,3,0.4355,81,181,0,0,0,0.0,0,0.0,14.48,0.0,0.0,0,0
2026-03-01,CUST-0075,Team Collaboration,True,True,10,2,0.4355,36,0,204,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0075,Dashboard Reporting,True,False,10,0,0.4355,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0075,Data Export,True,True,10,1,0.4355,24,0,0,0,1,0.0711,0,0.0,0.0,0.0,0.0,0,0
2026-03-01,CUST-0075,File Storage,True,True,10,2,0.4355,37,0,0,0,0,0.0,0,14.9306,0.0,0.0,0.0,0,0
2026-04-01,CUST-0075,Workflow Automation,True,True,10,1,0.5371,16,49,0,0,0,0.0,0,0.0,3.92,0.0,0.0,0,0
2026-04-01,CUST-0075,Team Collaboration,True,True,10,1,0.5371,10,0,51,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0075,Dashboard Reporting,True,True,10,1,0.5371,11,0,0,17,0,0.0,0,0.0,2.04,0.0,4.2365,0,0
2026-04-01,CUST-0075,Data Export,True,False,10,0,0.5371,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-04-01,CUST-0075,File Storage,True,False,10,0,0.5371,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0075,Workflow Automation,True,True,10,2,0.5619,16,65,0,0,0,0.0,0,0.0,5.2,0.0,0.0,0,0
2026-05-01,CUST-0075,Team Collaboration,True,True,10,4,0.5619,90,0,566,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0075,Dashboard Reporting,True,True,10,1,0.5619,10,0,0,22,0,0.0,0,0.0,2.64,0.0,3.1612,0,0
2026-05-01,CUST-0075,Data Export,True,True,10,1,0.5619,28,0,0,0,1,0.1436,0,0.0,0.0,0.0,0.0,0,0
2026-05-01,CUST-0075,File Storage,True,False,10,0,0.5619,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-06-01,CUST-0075,Workflow Automation,True,True,10,5,0.659,109,303,0,0,0,0.0,0,0.0,24.24,0.0,0.0,0,0
2026-06-01,CUST-0075,Team Collaboration,True,True,10,1,0.659,11,0,102,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
2026-06-01,CUST-0075,Dashboard Reporting,True,True,10,2,0.659,53,0,0,62,0,0.0,0,0.0,7.44,0.0,16.3117,0,0
2026-06-01,CUST-0075,Data Export,True,False,10,0,0.659,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0
