month,customer_id,plan_type,seat_count,base_mrr_usd,discount_pct,mrr_usd,arr_usd,contract_type_x,renewal_month,subscription_status,company_name,industry,company_size_segment,region,country,signup_date,churn_date,initial_plan,contract_type_y,account_owner,risk_profile,power_user_flag,underpriced_flag,planned_upgrade_month,eligible_features,adopted_features,active_users,login_count,workflow_runs,api_calls,storage_gb,compute_minutes,ai_tokens_million,athena_scanned_gb,feature_adoption_rate,direct_cloud_cost_usd,ticket_count,high_severity_tickets,avg_resolution_hours,csat_score,shared_overhead_usd,shared_cost_allocation_usd,allocated_cloud_cost_usd,cost_to_revenue_ratio,estimated_gross_margin_pct,cost_per_active_user_usd,margin_risk_tier,customer_health_score,revenue_at_risk_usd
2025-08-01,CUST-0112,Starter,5,149.0,0.1,135.78,1629.31,Annual,2026-03-01,Active,Cooper-Jackson,Healthcare,SMB,Europe,Netherlands,2025-03-31,,Starter,Annual,Jordan Lee,Low,True,False,,5,4,1,50,0,0,14.6873,0.0,0.0,0.0,0.8,15.5634,2,0,3.71,4.07,29801.140000000007,8.216437878277288,23.779837878277288,0.17513505581291272,0.8248649441870872,23.779837878277288,Monitor,74.54919553496698,0.0
2025-09-01,CUST-0112,Starter,5,149.0,0.1,136.11,1633.34,Annual,2026-03-01,Active,Cooper-Jackson,Healthcare,SMB,Europe,Netherlands,2025-03-31,,Starter,Annual,Jordan Lee,Low,True,False,,5,4,1,51,52,0,15.9065,6.68,0.0,4.3993,0.8,21.6737,1,0,6.15,4.85,30421.79999999999,7.862575752115133,29.536275752115134,0.2170029810602831,0.7829970189397168,29.536275752115134,Monitor,77.43976151517735,0.0
2025-10-01,CUST-0112,Starter,5,149.0,0.1,136.45,1637.36,Annual,2026-03-01,Active,Cooper-Jackson,Healthcare,SMB,Europe,Netherlands,2025-03-31,,Starter,Annual,Jordan Lee,Low,True,False,,5,3,2,54,172,0,0.0,14.959999999999999,0.0,1.8941,0.6,17.0822,1,0,2.62,4.6,31253.25,7.873150899078605,24.955350899078606,0.1828900762116424,0.8171099237883576,12.477675449539303,Monitor,73.1687939030686,0.0
2025-11-01,CUST-0112,Starter,5,149.0,0.1,136.78,1641.38,Annual,2026-03-01,Active,Cooper-Jackson,Healthcare,SMB,Europe,Netherlands,2025-03-31,,Starter,Annual,Jordan Lee,Low,True,False,,5,4,2,68,75,0,21.8998,9.72,0.0,2.6326,0.8,24.2756,0,0,0.0,4.88,31877.11,7.466308262841383,31.741908262841385,0.23206542084253096,0.767934579157469,15.870954131420692,Monitor,76.47476633259751,0.0
2025-12-01,CUST-0112,Starter,5,149.0,0.1,137.12,1645.41,Annual,2026-03-01,Active,Cooper-Jackson,Healthcare,SMB,Europe,Netherlands,2025-03-31,,Starter,Annual,Jordan Lee,Low,True,False,,5,4,1,15,0,0,0.0,0.0,0.0,0.0,0.8,15.4157,4,1,11.07,3.26,33608.08,7.48142571039323,22.89712571039323,0.16698603931150255,0.8330139606884974,22.89712571039323,Monitor,63.721116855079785,0.0
2026-01-01,CUST-0112,Starter,5,149.0,0.1,137.45,1649.43,Annual,2027-03-01,Active,Cooper-Jackson,Healthcare,SMB,Europe,Netherlands,2025-03-31,,Starter,Annual,Jordan Lee,Low,True,False,,5,4,1,36,35,0,0.0,5.8,0.0,5.4627,0.8,19.4199,3,0,11.61,4.56,36945.71000000001,7.807376904182693,27.22727690418269,0.1980885915182444,0.8019114084817556,27.22727690418269,Monitor,76.63291267854044,0.0
2026-02-01,CUST-0112,Starter,5,149.0,0.1,137.79,1653.45,Annual,2027-03-01,Active,Cooper-Jackson,Healthcare,SMB,Europe,Netherlands,2025-03-31,,Starter,Annual,Jordan Lee,Low,True,False,,5,4,1,71,62,0,0.0,6.4,0.0,1.3307,0.8,19.7618,4,0,8.14,3.9,43019.880000000005,8.849933104481869,28.61173310448187,0.207647384458102,0.7923526155418981,28.61173310448187,Monitor,70.58820924335184,0.0
2026-03-01,CUST-0112,Starter,5,149.0,0.1,138.12,1657.48,Annual,2027-03-01,Active,Cooper-Jackson,Healthcare,SMB,Europe,Netherlands,2025-03-31,,Starter,Annual,Jordan Lee,Low,True,False,,5,5,1,81,0,0,18.5331,3.24,0.0,4.7659,1.0,26.3512,1,0,5.26,4.01,39291.850000000006,7.566859952621363,33.91805995262136,0.24556950443542833,0.7544304955645716,33.91805995262136,Monitor,73.43443964516574,0.0
2026-04-01,CUST-0112,Starter,5,149.0,0.1,138.46,1661.5,Annual,2027-03-01,Active,Cooper-Jackson,Healthcare,SMB,Europe,Netherlands,2025-03-31,,Starter,Annual,Jordan Lee,Low,True,False,,5,4,0,0,0,0,21.604,0.0,0.0,0.0,0.8,19.944499999999998,1,0,8.2,4.44,36571.45999999999,6.782181786553041,26.726681786553037,0.1930281798826595,0.8069718201173405,,Monitor,76.07774560938725,0.0
2026-05-01,CUST-0112,Starter,5,149.0,0.1,138.79,1665.52,Annual,2027-03-01,Active,Cooper-Jackson,Healthcare,SMB,Europe,Netherlands,2025-03-31,,Starter,Annual,Jordan Lee,Low,True,False,,5,3,2,78,106,0,0.0,8.48,0.0,0.0,0.6,14.4916,1,0,8.89,4.46,37711.640000000014,6.97476393449024,21.46636393449024,0.15466794390438965,0.8453320560956104,10.73318196724512,Monitor,74.30656448764883,0.0
2026-06-01,CUST-0112,Starter,5,149.0,0.1,139.13,1669.55,Annual,2027-03-01,Active,Cooper-Jackson,Healthcare,SMB,Europe,Netherlands,2025-03-31,,Starter,Annual,Jordan Lee,Low,True,False,,5,4,2,55,90,0,0.0,14.16,0.0,10.2566,0.8,20.7329,1,0,6.68,4.52,38504.84,7.125800412697399,27.8587004126974,0.2002350349507468,0.7997649650492532,13.9293502063487,Monitor,76.14119720394025,0.0
2025-12-01,CUST-0113,Starter,8,149.0,0.0,191.0,2292.0,Monthly,2026-12-01,Active,Wilson-Berger,Logistics,SMB,LATAM,Mexico,2025-12-16,2026-06-07,Starter,Monthly,Sofia Garcia,High,False,False,,5,2,2,40,87,0,0.0,6.96,0.0,0.0,0.4,6.4278,1,0,8.23,4.29,33608.08,10.42118079554483,16.84898079554483,0.08821455913897816,0.9117854408610219,8.424490397772415,Healthy,73.26283526888176,0.0
2026-01-01,CUST-0113,Starter,8,149.0,0.0,191.48,2297.73,Monthly,2027-12-01,Active,Wilson-Berger,Logistics,SMB,LATAM,Mexico,2025-12-16,2026-06-07,Starter,Monthly,Sofia Garcia,High,False,False,,5,4,1,59,0,0,6.4159,2.16,0.0,4.4695,0.8,17.1816,3,1,7.11,3.91,36945.71000000001,10.876366166699905,28.057966166699906,0.14653209821756794,0.853467901782432,28.057966166699906,Monitor,70.55743214259456,0.0
2026-02-01,CUST-0113,Starter,9,149.0,0.0,206.02,2472.3,Monthly,2027-12-01,Active,Wilson-Berger,Logistics,SMB,LATAM,Mexico,2025-12-16,2026-06-07,Starter,Monthly,Sofia Garcia,High,False,False,,5,4,3,137,115,0,0.0,12.2,0.0,3.6614,0.8,17.1956,4,1,11.97,4.15,43019.880000000005,13.232188244323646,30.427788244323644,0.1476933707616913,0.8523066292383087,10.142596081441214,Monitor,72.3845303390647,0.0
2026-03-01,CUST-0113,Starter,8,149.0,0.0,192.43,2309.19,Monthly,2027-12-01,Active,Wilson-Berger,Logistics,SMB,LATAM,Mexico,2025-12-16,2026-06-07,Starter,Monthly,Sofia Garcia,High,False,False,,5,1,1,17,43,0,0.0,3.44,0.0,0.0,0.2,4.2462,1,0,7.23,5.0,39291.850000000006,10.54221590416253,14.78841590416253,0.0768508855384427,0.9231491144615573,14.78841590416253,Healthy,74.85192915692458,0.0
2026-04-01,CUST-0113,Starter,9,149.0,0.0,207.05,2484.6,Monthly,2027-12-01,Active,Wilson-Berger,Logistics,SMB,LATAM,Mexico,2025-12-16,2026-06-07,Starter,Monthly,Sofia Garcia,High,False,False,,5,4,3,147,54,0,7.809,4.32,0.0,0.0,0.8,15.216999999999999,0,0,0.0,4.49,36571.45999999999,10.141923580137275,25.358923580137272,0.12247729331145747,0.8775227066885425,8.452974526712424,Monitor,82.1218165350834,0.0
2026-05-01,CUST-0113,Starter,9,149.0,0.0,207.56,2490.75,Monthly,2027-12-01,Active,Wilson-Berger,Logistics,SMB,LATAM,Mexico,2025-12-16,2026-06-07,Starter,Monthly,Sofia Garcia,High,False,False,,5,4,2,110,81,0,0.0,14.04,0.0,6.1179,0.8,19.8911,2,0,8.14,4.42,37711.640000000014,10.430737100964006,30.321837100964007,0.14608709337523612,0.8539129066247639,15.160918550482004,Monitor,79.67303252998111,0.0
2026-06-01,CUST-0113,Starter,9,149.0,0.0,208.07,2496.9,Monthly,2027-12-01,Active,Wilson-Berger,Logistics,SMB,LATAM,Mexico,2025-12-16,2026-06-07,Starter,Monthly,Sofia Garcia,High,False,False,,5,4,2,113,111,0,6.0422,12.24,0.0,6.7069,0.8,19.340899999999998,0,0,0.0,4.73,38504.84,10.656690087471773,29.99759008747177,0.14417066413933663,0.8558293358606633,14.998795043735885,Monitor,82.30634686885307,0.0
2025-03-01,CUST-0114,Enterprise,321,2499.0,0.13,8134.5,97614.0,Annual,2026-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,7,6,179,11778,10689,2693849,0.0,1994.4266,0.0,1428.3967,0.8571428571428571,897.1307,1,0,5.77,4.74,25236.600000000006,553.4207828065937,1450.5514828065939,0.178320914967926,0.821679085032074,8.103639568751921,Monitor,81.08289823113735,0.0
2025-04-01,CUST-0114,Enterprise,352,2499.0,0.13,8993.0,107915.96,Annual,2026-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,7,4,180,7653,11896,0,0.0,1039.6,0.0,0.0,0.5714285714285714,430.57399999999996,0,0,0.0,4.41,26541.480000000003,561.7558690904409,992.3298690904409,0.11034469799738028,0.8896553020026197,5.512943717169116,Monitor,76.73813844592385,0.0
2025-05-01,CUST-0114,Enterprise,323,2499.0,0.13,8229.38,98752.59,Annual,2026-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,8,7,210,20792,12264,7892175,360.0783,2403.5083,0.0,1174.0904,0.875,1328.8159,2,0,4.48,4.4,27278.389999999992,509.38403951708983,1838.19993951709,0.22337040451614704,0.7766295954838529,8.753333045319476,Monitor,75.20536763870824,0.0
2025-06-01,CUST-0114,Enterprise,336,2499.0,0.13,8603.09,103237.11,Annual,2026-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,8,7,241,20459,6862,24055809,353.1884,4152.8377,0.0,1583.3867,0.875,1763.9017999999999,1,0,9.9,4.92,27423.590000000004,511.5479389385589,2275.4497389385588,0.2644921463030793,0.7355078536969206,9.441700161570783,Margin Risk,76.07562829575366,8603.09
2025-07-01,CUST-0114,Enterprise,344,2499.0,0.13,8842.36,106108.3,Annual,2026-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,8,6,223,14644,5609,19776452,418.3398,3330.3836,0.0,1168.8707,0.75,1415.6382999999998,2,0,6.7,4.29,28885.590000000004,534.7074235005176,1950.3457235005176,0.22056845949503498,0.779431540504965,8.745944948432815,Monitor,71.4245232403972,0.0
2025-08-01,CUST-0114,Enterprise,341,2499.0,0.13,8782.32,105387.88,Annual,2026-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,8,7,246,16974,14411,6379703,393.3572,2425.4259,0.0,1310.4601,0.875,1331.4725,0,0,0.0,4.71,29801.140000000007,531.4434136629268,1862.9159136629269,0.2121211608849287,0.7878788391150713,7.572828917328971,Monitor,78.58530712920572,0.0
2025-09-01,CUST-0114,Enterprise,342,2499.0,0.13,8831.38,105976.6,Annual,2026-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,9,8,216,19205,7443,4314396,525.1971,7432.4673,0.0,4083.9056,0.8888888888888888,2419.7415,2,0,5.49,4.09,30421.79999999999,510.15644879666837,2929.8979487966685,0.33175992300146395,0.668240076998536,13.564342355540132,Margin Risk,64.40142838210511,8831.38
2025-10-01,CUST-0114,Enterprise,352,2499.0,0.13,9127.55,109530.66,Annual,2026-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,9,6,208,12260,6977,18035500,0.0,3145.4644000000003,0.0,740.9418,0.6666666666666666,1356.951,2,0,6.2,4.55,31253.25,526.6586917470496,1883.6096917470495,0.2063653107073694,0.7936346892926306,9.055815825706969,Monitor,72.55744181007711,0.0
2025-11-01,CUST-0114,Enterprise,332,2499.0,0.13,8599.79,103197.52,Annual,2026-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,9,7,231,13386,15451,4011333,587.5998,3979.8689,27.868783,2171.5989,0.7777777777777778,2398.3318,0,0,0.0,4.49,31877.11,469.4303489962034,2867.7621489962035,0.3334688578437617,0.6665311421562383,12.414554757559323,Margin Risk,64.68693581694352,8599.79
2025-12-01,CUST-0114,Enterprise,382,2499.0,0.13,9999.71,119996.55,Annual,2026-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,9,7,223,15390,5577,3097471,777.8652,2279.7794,23.089911,623.2422,0.7777777777777778,1868.1903,5,0,9.59,4.09,33608.08,545.5957372409297,2413.7860372409295,0.24138560390660627,0.7586143960933938,10.824152633367397,Monitor,68.85359613191594,0.0
2026-01-01,CUST-0114,Enterprise,391,2499.0,0.13,10272.96,123275.52,Annual,2027-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,9,8,215,24469,13410,10084914,679.1979,3083.0645999999997,14.512413,152.0961,0.8888888888888888,2142.3486,1,0,0.5,4.17,36945.71000000001,583.5203393349774,2725.8689393349773,0.2653440624060619,0.7346559375939381,12.678460182953383,Margin Risk,70.35469722973727,10272.96
2026-02-01,CUST-0114,Enterprise,375,2499.0,0.13,9854.63,118255.55,Annual,2027-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,9,8,269,24225,10051,4989330,812.2695,2162.3541,4.506758,768.6347,0.8888888888888888,1515.4327,7,1,10.19,3.8,43019.880000000005,632.940099204733,2148.372799204733,0.21800643953194926,0.7819935604680508,7.986515982173728,Monitor,66.18170705966628,0.0
2026-03-01,CUST-0114,Enterprise,402,2499.0,0.13,10628.64,127543.71,Annual,2027-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,9,8,288,33452,11669,25775685,812.9006,7083.877100000001,57.742491,1342.3469,0.8888888888888888,5226.9397,4,0,5.08,4.43,39291.850000000006,582.2866374661853,5809.226337466185,0.5465634679005202,0.45343653209947976,20.1709247828687,Margin Risk,49.937144790180604,10628.64
2026-04-01,CUST-0114,Enterprise,415,2499.0,0.13,11016.44,132197.34,Annual,2027-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,9,7,304,31177,32071,6598114,817.7806,4131.4938,0.0,1309.7932,0.7777777777777778,1671.8437,1,0,5.08,3.9,36571.45999999999,539.6179309595145,2211.4616309595144,0.20074194848422125,0.7992580515157788,7.274544838682613,Monitor,70.58508856570674,0.0
2026-05-01,CUST-0114,Enterprise,436,2499.0,0.13,11629.31,139551.74,Annual,2027-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,9,7,276,31509,19466,7714424,0.0,4065.8087,24.635566,595.9582,0.7777777777777778,2939.9561,3,0,9.45,4.06,37711.640000000014,584.4202894373276,3524.3763894373274,0.30305980229586515,0.6969401977041348,12.769479671874375,Margin Risk,63.67966026077523,11629.31
2026-06-01,CUST-0114,Enterprise,394,2499.0,0.13,10482.18,125786.21,Annual,2027-03-01,Active,Ruiz-Dawson,Hospitality,Enterprise,APAC,Australia,2025-03-20,,Enterprise,Annual,Avery Chen,Low,True,False,,9,6,234,12337,13729,7150204,0.0,2549.4871,0.0,1260.9697,0.6666666666666666,1026.6467,0,0,0.0,4.73,38504.84,536.8642461724173,1563.5109461724173,0.14915894844129918,0.8508410515587008,6.681670710138536,Monitor,78.57395079136273,0.0
2025-09-01,CUST-0115,Starter,14,149.0,0.1,247.5,2970.0,Annual,2026-09-01,Active,Olson-Barron,Media,SMB,Europe,Germany,2025-09-11,,Starter,Annual,Noah Williams,Medium,False,False,,5,4,3,144,52,0,14.9871,4.16,0.0,0.0,0.8,15.6359,1,0,13.87,3.73,30421.79999999999,14.297167722051983,29.93306772205198,0.12094168776586658,0.8790583122341334,9.977689240683993,Monitor,76.16466497873068,0.0
2025-10-01,CUST-0115,Starter,14,149.0,0.1,248.12,2977.42,Annual,2026-09-01,Active,Olson-Barron,Media,SMB,Europe,Germany,2025-09-11,,Starter,Annual,Noah Williams,Medium,False,False,,5,2,1,24,51,0,0.0,5.88,0.0,1.3007,0.4,11.7356,0,0,0.0,4.61,31253.25,14.316498358954808,26.052098358954808,0.10499797823212481,0.8950020217678751,26.052098358954808,Monitor,74.48016174143001,0.0
2025-11-01,CUST-0115,Starter,13,149.0,0.1,236.07,2832.89,Annual,2026-09-01,Active,Olson-Barron,Media,SMB,Europe,Germany,2025-09-11,,Starter,Annual,Noah Williams,Medium,False,False,,5,3,4,124,139,0,17.3488,14.959999999999999,0.0,3.8928,0.6,20.9845,1,0,10.48,3.87,31877.11,12.88617774242554,33.87067774242554,0.14347726412685027,0.8565227358731498,8.467669435606386,Monitor,70.48181886985198,0.0
2025-12-01,CUST-0115,Starter,13,149.0,0.1,236.66,2839.94,Annual,2026-09-01,Active,Olson-Barron,Media,SMB,Europe,Germany,2025-09-11,,Starter,Annual,Noah Williams,Medium,False,False,,5,4,4,111,60,0,0.0,9.36,0.0,3.4007,0.8,24.731199999999998,1,0,10.16,4.47,33608.08,12.912443178396018,37.64364317839602,0.15906212785597912,0.8409378721440208,9.410910794599005,Monitor,79.03502977152166,0.0
2026-01-01,CUST-0115,Starter,14,149.0,0.1,249.97,2999.7,Annual,2027-09-01,Active,Olson-Barron,Media,SMB,Europe,Germany,2025-09-11,,Starter,Annual,Noah Williams,Medium,False,False,,5,3,8,285,297,0,0.0,41.040000000000006,0.0,13.8867,0.6,29.6402,0,0,0.0,4.4,36945.71000000001,14.198690467359388,43.83889046735939,0.17537660706228503,0.8246233929377149,5.479861308419924,Monitor,72.1698714350172,0.0
2026-02-01,CUST-0115,Starter,14,149.0,0.1,250.59,3007.12,Annual,2027-09-01,Active,Olson-Barron,Media,SMB,Europe,Germany,2025-09-11,,Starter,Annual,Noah Williams,Medium,False,False,,5,4,7,451,156,0,0.0,30.36,0.0,34.0007,0.8,36.5127,1,0,5.11,4.34,43019.880000000005,16.09481629038473,52.60751629038474,0.20993461945961425,0.7900653805403858,7.515359470054962,Monitor,73.92523044323086,0.0
2026-03-01,CUST-0115,Starter,14,149.0,0.1,251.21,3014.55,Annual,2027-09-01,Active,Olson-Barron,Media,SMB,Europe,Germany,2025-09-11,,Starter,Annual,Noah Williams,Medium,False,False,,5,4,4,219,21,0,23.2726,9.0,0.0,8.8521,0.8,31.2061,1,1,17.97,3.89,39291.850000000006,13.762459373718597,44.9685593737186,0.1790078395514454,0.8209921604485546,11.24213984342965,Monitor,67.79937283588437,0.0
2026-04-01,CUST-0115,Starter,15,149.0,0.1,264.65,3175.82,Annual,2027-09-01,Active,Olson-Barron,Media,SMB,Europe,Germany,2025-09-11,,Starter,Annual,Noah Williams,Medium,False,False,,5,5,5,294,186,0,18.398,31.080000000000002,0.0,20.882,1.0,35.989,3,0,3.22,4.66,36571.45999999999,12.96334255244303,48.95234255244303,0.18497012111257521,0.8150298788874248,9.790468510488605,Monitor,83.48239031099399,0.0
2026-05-01,CUST-0115,Starter,15,149.0,0.1,265.3,3183.62,Annual,2027-09-01,Active,Olson-Barron,Media,SMB,Europe,Germany,2025-09-11,,Starter,Annual,Noah Williams,Medium,False,False,,5,4,8,506,253,0,0.0,29.0,0.0,19.7031,0.8,34.2734,0,0,0.0,4.7,37711.640000000014,13.332407751424892,47.60580775142489,0.17944141632651672,0.8205585836734832,5.950725968928111,Monitor,79.24468669387866,0.0
2026-06-01,CUST-0115,Starter,13,149.0,0.1,240.19,2882.22,Annual,2027-09-01,Active,Olson-Barron,Media,SMB,Europe,Germany,2025-09-11,,Starter,Annual,Noah Williams,Medium,False,False,,5,4,2,95,22,0,19.4145,2.7199999999999998,0.0,1.7249,0.8,19.8827,0,0,0.0,4.63,38504.84,12.301775326139497,32.1844753261395,0.1339959004377347,0.8660040995622653,16.09223766306975,Monitor,82.32032796498123,0.0
2025-01-01,CUST-0116,Professional,51,599.0,0.1,1069.71,12836.5,Annual,2026-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,6,5,28,1096,1163,319849,0.0,167.3388,0.0,72.0316,0.8333333333333334,90.859,1,0,9.39,4.6,23983.21,83.33545957178927,174.19445957178925,0.16284269528357148,0.8371573047164285,6.221230698992473,Monitor,80.6059177106476,0.0
2025-02-01,CUST-0116,Professional,47,599.0,0.1,991.76,11901.09,Annual,2026-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,6,6,17,1149,900,106176,100.482,103.7173,0.0,46.6872,1.0,81.0787,2,0,6.29,3.91,24872.4,74.18677963871066,155.26547963871064,0.1565554969334422,0.8434445030665578,9.13326350815945,Monitor,79.75556024532463,0.0
2025-03-01,CUST-0116,Professional,53,599.0,0.1,1115.37,13384.44,Annual,2026-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,6,5,24,1337,1268,0,117.193,157.12,0.0,114.9476,0.8333333333333334,106.7825,3,0,4.55,4.26,25236.600000000006,75.88283711586334,182.66533711586334,0.1637710688971941,0.8362289311028059,7.611055713160972,Monitor,77.8116478215578,0.0
2025-04-01,CUST-0116,Professional,50,599.0,0.1,1057.37,12688.41,Annual,2026-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,6,6,36,1908,522,905156,158.8537,187.93290000000002,0.0,60.4565,1.0,189.0679,1,0,9.86,4.26,26541.480000000003,66.04957225621699,255.117472256217,0.2412754969936891,0.7587245030063109,7.086596451561584,Monitor,75.77796024050487,0.0
2025-05-01,CUST-0116,Professional,51,599.0,0.1,1080.25,12962.97,Annual,2026-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,7,5,31,1934,874,1118675,0.0,274.2572,0.0,126.6958,0.7142857142857143,130.6166,0,0,0.0,4.62,27278.389999999992,66.86556079417117,197.4821607941712,0.18281153510221818,0.8171884648977819,6.370392283682942,Monitor,76.1922200489654,0.0
2025-06-01,CUST-0116,Professional,53,599.0,0.1,1123.57,13482.86,Annual,2026-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,7,5,30,1994,1098,0,171.3198,102.24000000000001,0.0,25.4817,0.7142857142857143,99.1182,0,0,0.0,4.47,27423.590000000004,66.80854411068542,165.92674411068543,0.1476781545526184,0.8523218454473815,5.530891470356181,Monitor,77.80289049293339,0.0
2025-07-01,CUST-0116,Professional,51,599.0,0.1,1085.52,13026.2,Annual,2026-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,7,6,15,1090,285,446346,165.5255,105.0284,0.399876,16.807,0.8571428571428571,120.46979999999999,2,0,7.72,4.58,28885.590000000004,65.64261151528346,186.11241151528344,0.1714500069232105,0.8285499930767894,12.407494101018896,Monitor,80.35257087471459,0.0
2025-08-01,CUST-0116,Professional,54,599.0,0.1,1149.48,13793.79,Annual,2026-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,7,6,22,1288,591,104630,168.533,126.7056,0.0,56.592,0.8571428571428571,120.749,3,0,4.02,3.92,29801.140000000007,69.55833710651183,190.30733710651182,0.16555950265033914,0.8344404973496609,8.650333504841447,Monitor,75.5438112165443,0.0
2025-09-01,CUST-0116,Professional,51,599.0,0.1,1090.79,13089.44,Annual,2026-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,7,6,18,892,260,146557,0.0,114.8817,1.139503,60.1079,0.8571428571428571,119.067,3,1,15.13,3.36,30421.79999999999,63.01093971530134,182.07793971530134,0.16692300049991415,0.8330769995000858,10.11544109529452,Monitor,65.9547313885783,0.0
2025-10-01,CUST-0116,Professional,48,599.0,0.1,1031.79,12381.53,Annual,2026-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,7,5,24,1203,387,0,182.2372,76.56,0.0,36.5254,0.7142857142857143,132.7604,3,0,6.26,4.48,31253.25,59.53417637347244,192.29457637347244,0.1863698779533359,0.8136301220466641,8.012274015561351,Monitor,74.78755262087599,0.0
2025-11-01,CUST-0116,Professional,52,599.0,0.1,1116.65,13399.78,Annual,2026-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,7,5,30,1546,1161,1122084,0.0,271.31600000000003,0.0,61.0271,0.7142857142857143,108.0985,2,0,7.76,4.62,31877.11,60.95374412707874,169.05224412707875,0.15139232895453253,0.8486076710454675,5.635074804235958,Monitor,78.70575654078027,0.0
2025-12-01,CUST-0116,Professional,56,599.0,0.1,1201.9,14422.78,Annual,2026-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,7,7,20,1654,833,253119,174.7859,167.8324,0.893068,72.865,1.0,146.0971,1,0,1.41,4.03,33608.08,65.57705339353576,211.6741533935358,0.17611627705594124,0.8238837229440588,10.583707669676789,Monitor,79.15069783552471,0.0
2026-01-01,CUST-0116,Professional,56,599.0,0.1,1204.78,14457.37,Annual,2027-07-01,Active,Glover-Scott,Professional Services,Mid-Market,North America,United States,2024-07-21,,Professional,Annual,Sofia Garcia,Low,False,False,,7,4,36,1654,247,1095930,0.0,141.53,0.0,0.0,0.5714285714285714,87.7329,1,0,10.69,4.53,36945.71000000001,68.43340521368661,156.1663052136866,0.1296222590130037,0.8703777409869963,4.337952922602406,Monitor,76.15593356467399,0.0
